"_time","src_location",conteo
"2025-05-21T16:00:00.000-0300",Canada,2
"2025-05-21T16:00:00.000-0300",China,1
"2025-05-21T16:00:00.000-0300",Colombia,1
"2025-05-21T16:00:00.000-0300",Ecuador,1
"2025-05-21T16:00:00.000-0300",Germany,2
"2025-05-21T16:00:00.000-0300","Hong Kong",1
"2025-05-21T16:00:00.000-0300",Singapore,227
"2025-05-21T16:00:00.000-0300","United Kingdom",6
"2025-05-21T16:00:00.000-0300","United States",51
"2025-05-21T16:15:00.000-0300",Argentina,52
"2025-05-21T16:15:00.000-0300",Brazil,6
"2025-05-21T16:15:00.000-0300",Canada,1
"2025-05-21T16:15:00.000-0300",Colombia,1
"2025-05-21T16:15:00.000-0300",Ecuador,1
"2025-05-21T16:15:00.000-0300",France,1
"2025-05-21T16:15:00.000-0300",Singapore,81
"2025-05-21T16:15:00.000-0300","United Kingdom",3
"2025-05-21T16:15:00.000-0300","United States",64
"2025-05-21T16:30:00.000-0300",Argentina,70
"2025-05-21T16:30:00.000-0300",Australia,1
"2025-05-21T16:30:00.000-0300",Belgium,1
"2025-05-21T16:30:00.000-0300",Brazil,3
"2025-05-21T16:30:00.000-0300",Bulgaria,2
"2025-05-21T16:30:00.000-0300",Canada,1
"2025-05-21T16:30:00.000-0300",Colombia,1
"2025-05-21T16:30:00.000-0300",Germany,2
"2025-05-21T16:30:00.000-0300","Hong Kong",1
"2025-05-21T16:30:00.000-0300",Poland,1
"2025-05-21T16:30:00.000-0300",Singapore,238
"2025-05-21T16:30:00.000-0300","United Kingdom",6
"2025-05-21T16:30:00.000-0300","United States",52
"2025-05-21T16:30:00.000-0300",Uruguay,1
"2025-05-21T16:45:00.000-0300",Argentina,56
"2025-05-21T16:45:00.000-0300",Australia,5
"2025-05-21T16:45:00.000-0300",Belgium,1
"2025-05-21T16:45:00.000-0300","Bolivia Plurinational State Of",3
"2025-05-21T16:45:00.000-0300",Brazil,3
"2025-05-21T16:45:00.000-0300",Colombia,2
"2025-05-21T16:45:00.000-0300",Ecuador,1
"2025-05-21T16:45:00.000-0300",France,2
"2025-05-21T16:45:00.000-0300",Germany,2
"2025-05-21T16:45:00.000-0300",Mexico,1
"2025-05-21T16:45:00.000-0300",Singapore,182
"2025-05-21T16:45:00.000-0300","United Kingdom",5
"2025-05-21T16:45:00.000-0300","United States",42
"2025-05-21T17:00:00.000-0300",Argentina,52
"2025-05-21T17:00:00.000-0300",Austria,1
"2025-05-21T17:00:00.000-0300",Brazil,3
"2025-05-21T17:00:00.000-0300",Bulgaria,2
"2025-05-21T17:00:00.000-0300",Canada,1
"2025-05-21T17:00:00.000-0300","Hong Kong",1
"2025-05-21T17:00:00.000-0300",Netherlands,1
"2025-05-21T17:00:00.000-0300",Singapore,197
"2025-05-21T17:00:00.000-0300","United Kingdom",2
"2025-05-21T17:00:00.000-0300","United States",53
"2025-05-21T17:15:00.000-0300",Argentina,38
"2025-05-21T17:15:00.000-0300",Belgium,1
"2025-05-21T17:15:00.000-0300",Brazil,1
"2025-05-21T17:15:00.000-0300",Chile,1
"2025-05-21T17:15:00.000-0300","Hong Kong",1
"2025-05-21T17:15:00.000-0300",Singapore,280
"2025-05-21T17:15:00.000-0300","United Kingdom",1
"2025-05-21T17:15:00.000-0300","United States",59
"2025-05-21T17:15:00.000-0300",Uruguay,1
"2025-05-21T17:30:00.000-0300",Argentina,45
"2025-05-21T17:30:00.000-0300","Bolivia Plurinational State Of",4
"2025-05-21T17:30:00.000-0300",Brazil,2
"2025-05-21T17:30:00.000-0300",Bulgaria,2
"2025-05-21T17:30:00.000-0300",Canada,2
"2025-05-21T17:30:00.000-0300",Chile,1
"2025-05-21T17:30:00.000-0300",Germany,1
"2025-05-21T17:30:00.000-0300",Indonesia,1
"2025-05-21T17:30:00.000-0300",Singapore,270
"2025-05-21T17:30:00.000-0300","United Kingdom",4
"2025-05-21T17:30:00.000-0300","United States",37
"2025-05-21T17:45:00.000-0300",Argentina,40
"2025-05-21T17:45:00.000-0300",Brazil,3
"2025-05-21T17:45:00.000-0300",Germany,1
"2025-05-21T17:45:00.000-0300",Guatemala,1
"2025-05-21T17:45:00.000-0300",Malaysia,1
"2025-05-21T17:45:00.000-0300",Singapore,260
"2025-05-21T17:45:00.000-0300","United Kingdom",3
"2025-05-21T17:45:00.000-0300","United States",66
"2025-05-21T18:00:00.000-0300",Argentina,32
"2025-05-21T18:00:00.000-0300",Austria,1
"2025-05-21T18:00:00.000-0300",Belgium,1
"2025-05-21T18:00:00.000-0300",Brazil,3
"2025-05-21T18:00:00.000-0300",Bulgaria,2
"2025-05-21T18:00:00.000-0300",Canada,1
"2025-05-21T18:00:00.000-0300",Colombia,1
"2025-05-21T18:00:00.000-0300",France,1
"2025-05-21T18:00:00.000-0300",Germany,1
"2025-05-21T18:00:00.000-0300",Mexico,1
"2025-05-21T18:00:00.000-0300",Peru,1
"2025-05-21T18:00:00.000-0300",Singapore,129
"2025-05-21T18:00:00.000-0300",Turkey,1
"2025-05-21T18:00:00.000-0300","United Kingdom",7
"2025-05-21T18:00:00.000-0300","United States",39
"2025-05-21T18:15:00.000-0300",Argentina,24
"2025-05-21T18:15:00.000-0300",Belgium,1
"2025-05-21T18:15:00.000-0300",Brazil,1
"2025-05-21T18:15:00.000-0300",Canada,2
"2025-05-21T18:15:00.000-0300",Colombia,1
"2025-05-21T18:15:00.000-0300",Japan,1
"2025-05-21T18:15:00.000-0300",Paraguay,1
"2025-05-21T18:15:00.000-0300",Singapore,21
"2025-05-21T18:15:00.000-0300","United Kingdom",9
"2025-05-21T18:15:00.000-0300","United States",64
"2025-05-21T18:30:00.000-0300",Argentina,35
"2025-05-21T18:30:00.000-0300",Belgium,1
"2025-05-21T18:30:00.000-0300",Brazil,1
"2025-05-21T18:30:00.000-0300",Bulgaria,2
"2025-05-21T18:30:00.000-0300",Colombia,1
"2025-05-21T18:30:00.000-0300",Singapore,6
"2025-05-21T18:30:00.000-0300","United Kingdom",2
"2025-05-21T18:30:00.000-0300","United States",47
"2025-05-21T18:45:00.000-0300",Argentina,33
"2025-05-21T18:45:00.000-0300",Brazil,1
"2025-05-21T18:45:00.000-0300",Colombia,1
"2025-05-21T18:45:00.000-0300",Peru,1
"2025-05-21T18:45:00.000-0300",Singapore,5
"2025-05-21T18:45:00.000-0300","United Kingdom",6
"2025-05-21T18:45:00.000-0300","United States",51
"2025-05-21T19:00:00.000-0300",Argentina,32
"2025-05-21T19:00:00.000-0300",Belgium,1
"2025-05-21T19:00:00.000-0300",Brazil,1
"2025-05-21T19:00:00.000-0300",Bulgaria,2
"2025-05-21T19:00:00.000-0300",Colombia,1
"2025-05-21T19:00:00.000-0300",Singapore,7
"2025-05-21T19:00:00.000-0300",Switzerland,1
"2025-05-21T19:00:00.000-0300","United Kingdom",4
"2025-05-21T19:00:00.000-0300","United States",56
"2025-05-21T19:15:00.000-0300",Argentina,24
"2025-05-21T19:15:00.000-0300",Brazil,2
"2025-05-21T19:15:00.000-0300",Canada,1
"2025-05-21T19:15:00.000-0300",France,1
"2025-05-21T19:15:00.000-0300",Germany,1
"2025-05-21T19:15:00.000-0300",Mexico,1
"2025-05-21T19:15:00.000-0300",Paraguay,1
"2025-05-21T19:15:00.000-0300",Singapore,8
"2025-05-21T19:15:00.000-0300","United Kingdom",5
"2025-05-21T19:15:00.000-0300","United States",59
"2025-05-21T19:30:00.000-0300",Argentina,45
"2025-05-21T19:30:00.000-0300",Brazil,2
"2025-05-21T19:30:00.000-0300",Bulgaria,2
"2025-05-21T19:30:00.000-0300",Canada,2
"2025-05-21T19:30:00.000-0300",Germany,1
"2025-05-21T19:30:00.000-0300",Mexico,3
"2025-05-21T19:30:00.000-0300",Portugal,4
"2025-05-21T19:30:00.000-0300",Singapore,8
"2025-05-21T19:30:00.000-0300","United Kingdom",3
"2025-05-21T19:30:00.000-0300","United States",76
"2025-05-21T19:45:00.000-0300",Argentina,50
"2025-05-21T19:45:00.000-0300",Belgium,1
"2025-05-21T19:45:00.000-0300",Brazil,1
"2025-05-21T19:45:00.000-0300",Chile,1
"2025-05-21T19:45:00.000-0300",Monaco,1
"2025-05-21T19:45:00.000-0300",Singapore,12
"2025-05-21T19:45:00.000-0300",Turkey,1
"2025-05-21T19:45:00.000-0300","United Kingdom",4
"2025-05-21T19:45:00.000-0300","United States",41
"2025-05-21T20:00:00.000-0300",Argentina,49
"2025-05-21T20:00:00.000-0300","Bolivia Plurinational State Of",1
"2025-05-21T20:00:00.000-0300",Brazil,4
"2025-05-21T20:00:00.000-0300",Bulgaria,2
"2025-05-21T20:00:00.000-0300",Canada,3
"2025-05-21T20:00:00.000-0300","Hong Kong",2
"2025-05-21T20:00:00.000-0300",Mexico,1
"2025-05-21T20:00:00.000-0300",Singapore,8
"2025-05-21T20:00:00.000-0300","United Kingdom",8
"2025-05-21T20:00:00.000-0300","United States",46
"2025-05-21T20:15:00.000-0300",Argentina,38
"2025-05-21T20:15:00.000-0300","Bolivia Plurinational State Of",1
"2025-05-21T20:15:00.000-0300",Brazil,1
"2025-05-21T20:15:00.000-0300",Singapore,11
"2025-05-21T20:15:00.000-0300","United Kingdom",5
"2025-05-21T20:15:00.000-0300","United States",65
"2025-05-21T20:15:00.000-0300",Uruguay,1
"2025-05-21T20:30:00.000-0300",Argentina,35
"2025-05-21T20:30:00.000-0300",Belgium,1
"2025-05-21T20:30:00.000-0300",Brazil,1
"2025-05-21T20:30:00.000-0300",Bulgaria,2
"2025-05-21T20:30:00.000-0300",Germany,2
"2025-05-21T20:30:00.000-0300",India,1
"2025-05-21T20:30:00.000-0300",Singapore,10
"2025-05-21T20:30:00.000-0300","United Kingdom",1
"2025-05-21T20:30:00.000-0300","United States",61
"2025-05-21T20:45:00.000-0300",Argentina,32
"2025-05-21T20:45:00.000-0300",Brazil,1
"2025-05-21T20:45:00.000-0300",China,1
"2025-05-21T20:45:00.000-0300",France,1
"2025-05-21T20:45:00.000-0300",Singapore,13
"2025-05-21T20:45:00.000-0300","United Kingdom",2
"2025-05-21T20:45:00.000-0300","United States",44
"2025-05-21T21:00:00.000-0300",Argentina,49
"2025-05-21T21:00:00.000-0300",Brazil,3
"2025-05-21T21:00:00.000-0300",Bulgaria,1
"2025-05-21T21:00:00.000-0300",China,1
"2025-05-21T21:00:00.000-0300",Egypt,2
"2025-05-21T21:00:00.000-0300",Singapore,20
"2025-05-21T21:00:00.000-0300","United Kingdom",5
"2025-05-21T21:00:00.000-0300","United States",53
"2025-05-21T21:15:00.000-0300",Argentina,39
"2025-05-21T21:15:00.000-0300",Brazil,2
"2025-05-21T21:15:00.000-0300",Bulgaria,1
"2025-05-21T21:15:00.000-0300",Canada,1
"2025-05-21T21:15:00.000-0300",Singapore,8
"2025-05-21T21:15:00.000-0300","United States",46
"2025-05-21T21:30:00.000-0300",Argentina,34
"2025-05-21T21:30:00.000-0300",Brazil,3
"2025-05-21T21:30:00.000-0300",China,1
"2025-05-21T21:30:00.000-0300",Germany,1
"2025-05-21T21:30:00.000-0300",Paraguay,2
"2025-05-21T21:30:00.000-0300",Singapore,20
"2025-05-21T21:30:00.000-0300",Turkey,1
"2025-05-21T21:30:00.000-0300","United Kingdom",2
"2025-05-21T21:30:00.000-0300","United States",66
"2025-05-21T21:30:00.000-0300","Venezuela Bolivarian Republic Of",1
"2025-05-21T21:45:00.000-0300",Argentina,29
"2025-05-21T21:45:00.000-0300",Brazil,1
"2025-05-21T21:45:00.000-0300",Bulgaria,1
"2025-05-21T21:45:00.000-0300",Germany,1
"2025-05-21T21:45:00.000-0300",Singapore,15
"2025-05-21T21:45:00.000-0300","United Kingdom",2
"2025-05-21T21:45:00.000-0300","United States",38
"2025-05-21T22:00:00.000-0300",Argentina,31
"2025-05-21T22:00:00.000-0300",Belgium,1
"2025-05-21T22:00:00.000-0300",Brazil,1
"2025-05-21T22:00:00.000-0300",Canada,20
"2025-05-21T22:00:00.000-0300",China,2
"2025-05-21T22:00:00.000-0300","European Union",1
"2025-05-21T22:00:00.000-0300",Norway,1
"2025-05-21T22:00:00.000-0300","Russian Federation",2
"2025-05-21T22:00:00.000-0300",Singapore,15
"2025-05-21T22:00:00.000-0300","United Kingdom",3
"2025-05-21T22:00:00.000-0300","United States",41
"2025-05-21T22:15:00.000-0300",Argentina,29
"2025-05-21T22:15:00.000-0300",Brazil,3
"2025-05-21T22:15:00.000-0300",Bulgaria,1
"2025-05-21T22:15:00.000-0300",Canada,5
"2025-05-21T22:15:00.000-0300",Norway,1
"2025-05-21T22:15:00.000-0300",Paraguay,1
"2025-05-21T22:15:00.000-0300",Singapore,13
"2025-05-21T22:15:00.000-0300","United Kingdom",3
"2025-05-21T22:15:00.000-0300","United States",46
"2025-05-21T22:30:00.000-0300",Argentina,23
"2025-05-21T22:30:00.000-0300",Brazil,1
"2025-05-21T22:30:00.000-0300",Germany,1
"2025-05-21T22:30:00.000-0300",India,1
"2025-05-21T22:30:00.000-0300",Japan,1
"2025-05-21T22:30:00.000-0300",Mexico,1
"2025-05-21T22:30:00.000-0300",Netherlands,1
"2025-05-21T22:30:00.000-0300",Singapore,13
"2025-05-21T22:30:00.000-0300","United Kingdom",5
"2025-05-21T22:30:00.000-0300","United States",45
"2025-05-21T22:45:00.000-0300",Argentina,24
"2025-05-21T22:45:00.000-0300",Brazil,2
"2025-05-21T22:45:00.000-0300",Bulgaria,1
"2025-05-21T22:45:00.000-0300",France,2
"2025-05-21T22:45:00.000-0300",Singapore,8
"2025-05-21T22:45:00.000-0300","United States",34
"2025-05-21T23:00:00.000-0300",Argentina,25
"2025-05-21T23:00:00.000-0300",Austria,1
"2025-05-21T23:00:00.000-0300",Brazil,3
"2025-05-21T23:00:00.000-0300","European Union",1
"2025-05-21T23:00:00.000-0300",France,1
"2025-05-21T23:00:00.000-0300",Germany,3
"2025-05-21T23:00:00.000-0300","Russian Federation",2
"2025-05-21T23:00:00.000-0300",Singapore,251
"2025-05-21T23:00:00.000-0300",Turkey,1
"2025-05-21T23:00:00.000-0300","United Kingdom",4
"2025-05-21T23:00:00.000-0300","United States",67
"2025-05-21T23:15:00.000-0300",Argentina,24
"2025-05-21T23:15:00.000-0300",Brazil,1
"2025-05-21T23:15:00.000-0300",Bulgaria,1
"2025-05-21T23:15:00.000-0300",Canada,1
"2025-05-21T23:15:00.000-0300","Czech Republic",1
"2025-05-21T23:15:00.000-0300",Germany,1
"2025-05-21T23:15:00.000-0300",Singapore,268
"2025-05-21T23:15:00.000-0300",Turkey,1
"2025-05-21T23:15:00.000-0300","United Kingdom",3
"2025-05-21T23:15:00.000-0300","United States",39
"2025-05-21T23:30:00.000-0300",Argentina,21
"2025-05-21T23:30:00.000-0300",Brazil,1
"2025-05-21T23:30:00.000-0300",Canada,3
"2025-05-21T23:30:00.000-0300",China,1
"2025-05-21T23:30:00.000-0300",France,1
"2025-05-21T23:30:00.000-0300",Germany,2
"2025-05-21T23:30:00.000-0300",Netherlands,1
"2025-05-21T23:30:00.000-0300",Singapore,265
"2025-05-21T23:30:00.000-0300",Turkey,1
"2025-05-21T23:30:00.000-0300","United States",39
"2025-05-21T23:45:00.000-0300",Argentina,20
"2025-05-21T23:45:00.000-0300","Bolivia Plurinational State Of",1
"2025-05-21T23:45:00.000-0300",Brazil,1
"2025-05-21T23:45:00.000-0300",Bulgaria,1
"2025-05-21T23:45:00.000-0300",France,2
"2025-05-21T23:45:00.000-0300",Germany,2
"2025-05-21T23:45:00.000-0300","Hong Kong",2
"2025-05-21T23:45:00.000-0300",Mexico,2
"2025-05-21T23:45:00.000-0300",Singapore,218
"2025-05-21T23:45:00.000-0300","United Kingdom",2
"2025-05-21T23:45:00.000-0300","United States",35
"2025-05-22T00:00:00.000-0300","Anonymous Proxy",1
"2025-05-22T00:00:00.000-0300",Argentina,19
"2025-05-22T00:00:00.000-0300",Brazil,2
"2025-05-22T00:00:00.000-0300",France,1
"2025-05-22T00:00:00.000-0300",Germany,1
"2025-05-22T00:00:00.000-0300","Russian Federation",2
"2025-05-22T00:00:00.000-0300",Singapore,65
"2025-05-22T00:00:00.000-0300","United Kingdom",2
"2025-05-22T00:00:00.000-0300","United States",38
"2025-05-22T00:15:00.000-0300",Argentina,17
"2025-05-22T00:15:00.000-0300",Austria,1
"2025-05-22T00:15:00.000-0300",Brazil,2
"2025-05-22T00:15:00.000-0300",Bulgaria,2
"2025-05-22T00:15:00.000-0300",Estonia,1
"2025-05-22T00:15:00.000-0300",Germany,2
"2025-05-22T00:15:00.000-0300",Singapore,158
"2025-05-22T00:15:00.000-0300","United Kingdom",3
"2025-05-22T00:15:00.000-0300","United States",38
"2025-05-22T00:30:00.000-0300",Argentina,10
"2025-05-22T00:30:00.000-0300",Brazil,2
"2025-05-22T00:30:00.000-0300",Germany,2
"2025-05-22T00:30:00.000-0300","Hong Kong",1
"2025-05-22T00:30:00.000-0300",Singapore,3
"2025-05-22T00:30:00.000-0300","United States",82
"2025-05-22T00:45:00.000-0300",Argentina,7
"2025-05-22T00:45:00.000-0300",Brazil,1
"2025-05-22T00:45:00.000-0300",Bulgaria,1
"2025-05-22T00:45:00.000-0300",Germany,2
"2025-05-22T00:45:00.000-0300","Hong Kong",1
"2025-05-22T00:45:00.000-0300",Singapore,174
"2025-05-22T00:45:00.000-0300","United States",42
"2025-05-22T00:45:00.000-0300","Venezuela Bolivarian Republic Of",1
"2025-05-22T01:00:00.000-0300",Argentina,14
"2025-05-22T01:00:00.000-0300",Canada,7
"2025-05-22T01:00:00.000-0300",China,7
"2025-05-22T01:00:00.000-0300",Germany,3
"2025-05-22T01:00:00.000-0300","Hong Kong",1
"2025-05-22T01:00:00.000-0300",Singapore,337
"2025-05-22T01:00:00.000-0300",Turkey,1
"2025-05-22T01:00:00.000-0300","United Kingdom",2
"2025-05-22T01:00:00.000-0300","United States",48
"2025-05-22T01:15:00.000-0300",Argentina,10
"2025-05-22T01:15:00.000-0300",Brazil,2
"2025-05-22T01:15:00.000-0300",Bulgaria,1
"2025-05-22T01:15:00.000-0300",Canada,3
"2025-05-22T01:15:00.000-0300",Germany,3
"2025-05-22T01:15:00.000-0300",Singapore,195
"2025-05-22T01:15:00.000-0300","United Kingdom",3
"2025-05-22T01:15:00.000-0300","United States",47
"2025-05-22T01:30:00.000-0300",Argentina,11
"2025-05-22T01:30:00.000-0300",Brazil,1
"2025-05-22T01:30:00.000-0300",Canada,16
"2025-05-22T01:30:00.000-0300",France,1
"2025-05-22T01:30:00.000-0300",Germany,2
"2025-05-22T01:30:00.000-0300","Hong Kong",1
"2025-05-22T01:30:00.000-0300",Japan,1
"2025-05-22T01:30:00.000-0300",Mexico,1
"2025-05-22T01:30:00.000-0300",Netherlands,1
"2025-05-22T01:30:00.000-0300",Singapore,200
"2025-05-22T01:30:00.000-0300","United Kingdom",1
"2025-05-22T01:30:00.000-0300","United States",40
"2025-05-22T01:45:00.000-0300",Argentina,9
"2025-05-22T01:45:00.000-0300",Brazil,1
"2025-05-22T01:45:00.000-0300",Bulgaria,1
"2025-05-22T01:45:00.000-0300",Canada,1
"2025-05-22T01:45:00.000-0300",Germany,3
"2025-05-22T01:45:00.000-0300","Hong Kong",1
"2025-05-22T01:45:00.000-0300",Singapore,5
"2025-05-22T01:45:00.000-0300","United States",47
"2025-05-22T02:00:00.000-0300",Argentina,14
"2025-05-22T02:00:00.000-0300",Brazil,1
"2025-05-22T02:00:00.000-0300",Canada,10
"2025-05-22T02:00:00.000-0300",France,1
"2025-05-22T02:00:00.000-0300",Germany,2
"2025-05-22T02:00:00.000-0300",Singapore,6
"2025-05-22T02:00:00.000-0300","United Kingdom",1
"2025-05-22T02:00:00.000-0300","United States",62
"2025-05-22T02:15:00.000-0300",Argentina,10
"2025-05-22T02:15:00.000-0300",Brazil,1
"2025-05-22T02:15:00.000-0300",Bulgaria,1
"2025-05-22T02:15:00.000-0300",Canada,13
"2025-05-22T02:15:00.000-0300",China,2
"2025-05-22T02:15:00.000-0300",Germany,3
"2025-05-22T02:15:00.000-0300",Singapore,5
"2025-05-22T02:15:00.000-0300",Switzerland,1
"2025-05-22T02:15:00.000-0300","United Kingdom",2
"2025-05-22T02:15:00.000-0300","United States",61
"2025-05-22T02:30:00.000-0300",Argentina,8
"2025-05-22T02:30:00.000-0300",Brazil,1
"2025-05-22T02:30:00.000-0300",Canada,10
"2025-05-22T02:30:00.000-0300",Germany,1
"2025-05-22T02:30:00.000-0300","Hong Kong",1
"2025-05-22T02:30:00.000-0300",Singapore,333
"2025-05-22T02:30:00.000-0300","United Kingdom",1
"2025-05-22T02:30:00.000-0300","United States",47
"2025-05-22T02:45:00.000-0300",Argentina,9
"2025-05-22T02:45:00.000-0300",Brazil,1
"2025-05-22T02:45:00.000-0300",Bulgaria,1
"2025-05-22T02:45:00.000-0300",Canada,12
"2025-05-22T02:45:00.000-0300",China,1
"2025-05-22T02:45:00.000-0300",France,1
"2025-05-22T02:45:00.000-0300",Germany,4
"2025-05-22T02:45:00.000-0300",Iraq,1
"2025-05-22T02:45:00.000-0300",Japan,1
"2025-05-22T02:45:00.000-0300",Singapore,316
"2025-05-22T02:45:00.000-0300",Turkey,1
"2025-05-22T02:45:00.000-0300",Ukraine,1
"2025-05-22T02:45:00.000-0300","United Kingdom",1
"2025-05-22T02:45:00.000-0300","United States",34
"2025-05-22T03:00:00.000-0300",Argentina,6
"2025-05-22T03:00:00.000-0300",Brazil,1
"2025-05-22T03:00:00.000-0300",Canada,13
"2025-05-22T03:00:00.000-0300",Germany,3
"2025-05-22T03:00:00.000-0300","Hong Kong",2
"2025-05-22T03:00:00.000-0300",Italy,1
"2025-05-22T03:00:00.000-0300",Singapore,154
"2025-05-22T03:00:00.000-0300",Ukraine,1
"2025-05-22T03:00:00.000-0300","United States",49
"2025-05-22T03:15:00.000-0300",Argentina,5
"2025-05-22T03:15:00.000-0300",Brazil,1
"2025-05-22T03:15:00.000-0300",Bulgaria,1
"2025-05-22T03:15:00.000-0300",Canada,12
"2025-05-22T03:15:00.000-0300",Germany,2
"2025-05-22T03:15:00.000-0300","Hong Kong",1
"2025-05-22T03:15:00.000-0300",Singapore,180
"2025-05-22T03:15:00.000-0300","United Kingdom",1
"2025-05-22T03:15:00.000-0300","United States",61
"2025-05-22T03:30:00.000-0300",Argentina,3
"2025-05-22T03:30:00.000-0300",Brazil,1
"2025-05-22T03:30:00.000-0300",Canada,3
"2025-05-22T03:30:00.000-0300",China,1
"2025-05-22T03:30:00.000-0300",France,1
"2025-05-22T03:30:00.000-0300",Germany,2
"2025-05-22T03:30:00.000-0300","Russian Federation",1
"2025-05-22T03:30:00.000-0300",Singapore,94
"2025-05-22T03:30:00.000-0300",Spain,1
"2025-05-22T03:30:00.000-0300","United Kingdom",1
"2025-05-22T03:30:00.000-0300","United States",61
"2025-05-22T03:45:00.000-0300",Argentina,5
"2025-05-22T03:45:00.000-0300",Brazil,1
"2025-05-22T03:45:00.000-0300",Bulgaria,1
"2025-05-22T03:45:00.000-0300",Canada,1
"2025-05-22T03:45:00.000-0300","Hong Kong",1
"2025-05-22T03:45:00.000-0300",Ireland,1
"2025-05-22T03:45:00.000-0300",Singapore,3
"2025-05-22T03:45:00.000-0300",Spain,1
"2025-05-22T03:45:00.000-0300","United Kingdom",1
"2025-05-22T03:45:00.000-0300","United States",31
"2025-05-22T04:00:00.000-0300",Argentina,5
"2025-05-22T04:00:00.000-0300",Belgium,1
"2025-05-22T04:00:00.000-0300",Brazil,1
"2025-05-22T04:00:00.000-0300",Canada,8
"2025-05-22T04:00:00.000-0300",France,1
"2025-05-22T04:00:00.000-0300",Germany,1
"2025-05-22T04:00:00.000-0300",Ireland,1
"2025-05-22T04:00:00.000-0300",Singapore,2
"2025-05-22T04:00:00.000-0300",Spain,1
"2025-05-22T04:00:00.000-0300","United Kingdom",1
"2025-05-22T04:00:00.000-0300","United States",37
"2025-05-22T04:15:00.000-0300",Argentina,3
"2025-05-22T04:15:00.000-0300",Brazil,1
"2025-05-22T04:15:00.000-0300",Bulgaria,1
"2025-05-22T04:15:00.000-0300",Canada,13
"2025-05-22T04:15:00.000-0300",France,1
"2025-05-22T04:15:00.000-0300",Germany,4
"2025-05-22T04:15:00.000-0300",Portugal,4
"2025-05-22T04:15:00.000-0300",Singapore,4
"2025-05-22T04:15:00.000-0300",Spain,1
"2025-05-22T04:15:00.000-0300","United States",72
"2025-05-22T04:30:00.000-0300",Argentina,5
"2025-05-22T04:30:00.000-0300",Brazil,1
"2025-05-22T04:30:00.000-0300",Canada,9
"2025-05-22T04:30:00.000-0300",Germany,2
"2025-05-22T04:30:00.000-0300",Singapore,97
"2025-05-22T04:30:00.000-0300",Turkey,1
"2025-05-22T04:30:00.000-0300","United States",79
"2025-05-22T04:45:00.000-0300",Argentina,5
"2025-05-22T04:45:00.000-0300",Brazil,1
"2025-05-22T04:45:00.000-0300",Bulgaria,1
"2025-05-22T04:45:00.000-0300",Canada,19
"2025-05-22T04:45:00.000-0300",China,1
"2025-05-22T04:45:00.000-0300",France,1
"2025-05-22T04:45:00.000-0300",Germany,1
"2025-05-22T04:45:00.000-0300",India,1
"2025-05-22T04:45:00.000-0300",Singapore,314
"2025-05-22T04:45:00.000-0300","United Kingdom",2
